bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
143405,Sylvion,1631,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
392449,Welcome To...: Collector's Edition,1632,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
268012,Chronicles of Drunagor: Age of Darkness,1633,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1634,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
3228,Pueblo,1635,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
199,Manhattan,1636,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
364655,Kinfire Chronicles: Night's Fall,1637,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
38863,The Rich and the Good,1638,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
415945,Unmatched: Slings and Arrows,1639,16,other,Unmatched / skirmish series cluster,franchise_series,no
248125,Monumental,1640,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
1159,Evo,1641,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
2397,Backgammon,1642,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
257769,Walking in Burano,1643,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
230,Merchant of Venus,1644,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
356754,Tamashii: Chronicle of Ascend,1645,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
38159,Ultimate Werewolf: Ultimate Edition,1646,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
232988,The Castles of Burgundy: The Dice Game,1647,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
177802,Smash Up: It's Your Fault!,1648,39,other,Take-that card/fandom cluster,franchise_series,no
288513,Tranquility,1649,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
157001,Trains: Rising Sun,1650,39,other,Take-that card/fandom cluster,franchise_series,no
204505,Museum,1651,24,other,Ark Nova universal-appeal micro-cluster,bridge_singleton,no
380135,Dead Cells: The Rogue-Lite Board Game,1652,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
381247,Dragon Eclipse,1653,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
4099,Keythedral,1654,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
167270,Medina (Second Edition),1655,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
150312,Welcome to the Dungeon,1656,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
111124,Dark Moon,1657,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
9203,Wings of War: Famous Aces,1658,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
2507,Liberté,1659,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
1897,The Starfarers of Catan,1660,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
352695,Oranienburger Kanal,1661,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
163474,V-Sabotage,1662,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
174837,Sol: Last Days of a Star,1663,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
23094,Planet Steam,1664,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
281946,Aftermath,1665,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
370164,Fun Facts,1666,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
352179,Astro Knights,1667,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
285533,Miyabi,1668,14,other,Abstract tile-placement puzzle bridge,bridge_cluster,review
205418,Agricola: Family Edition,1669,11,other,KeyForge / Catan gateway-franchise cluster,franchise_series,no
217085,Unearth,1670,36,other,Light set-collection gateway,bridge_cluster,review
2338,Starship Catan,1671,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
624,Quoridor,1672,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
42487,Lost Cities: The Board Game,1673,26,other,Pandemic system cluster,franchise_series,no
355326,Heroes of Might and Magic III: The Board Game,1674,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
244918,EXIT: The Game – The Mysterious Museum,1675,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
63268,Spot it!,1676,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
381819,Zhanguo: The First Empire,1677,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
244191,Naga Raja,1678,38,other,Racing / sports / route bridge,bridge_cluster,review
447174,A Wild Venture,1679,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
206803,Warsaw: City of Ruins,1680,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
254713,The Artemis Project,1681,29,other,Small two-player/set-collection card games,bridge_cluster,review
402663,Salton Sea,1682,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
306709,The Night Cage,1683,34,other,Licensed family/fandom games,franchise_series,no
200511,After the Empire,1684,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
304285,Infinity Gauntlet: A Love Letter Game,1685,1,other,Thematic adventure / licensed bridge cluster,bridge_cluster,review
134453,The Little Prince: Make Me a Planet,1686,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
103,Titan,1687,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
380165,Next Station: Tokyo,1688,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
350458,Terracotta Army,1689,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
127024,Room 25,1690,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
117985,Star Trek: Catan,1691,30,other,,tiny_fragment,no
167513,Barony,1692,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
297978,Mariposas,1693,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
312318,Century: Golem Edition – An Endless World,1694,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
12495,Fire & Axe: A Viking Saga,1695,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
330950,Age of Galaxy,1696,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
310192,Overboss: A Boss Monster Adventure,1697,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
347013,Get on Board: New York & London,1698,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
113401,Timeline: Events,1699,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
98527,Gloom of Kilforth: A Fantasy Quest Game,1700,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
304668,Robot Quest Arena,1701,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
246663,NEOM,1702,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
106,Mystery Rummy: Jack the Ripper,1703,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
146910,Wildcatters,1704,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
266966,Dice Throne: Season Two – Gunslinger v. Samurai,1705,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
215841,EXIT: The Game – The Forgotten Island,1706,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
72991,Asara,1707,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
406174,Kinfire Delve: Callous' Lab,1708,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
33604,Say Anything,1709,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
165950,Beasty Bar,1710,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
10640,Doom: The Boardgame,1711,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
438,Scotland Yard,1712,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
360366,Tainted Grail: Kings of Ruin,1713,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
15,Cosmic Encounter,1714,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
21441,Mykerinos,1715,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
60435,Rallyman,1716,38,other,Racing / sports / route bridge,bridge_cluster,review
429863,Covenant,1717,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
348096,Kites,1718,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
244995,Illusion,1719,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
175549,Salem 1692,1720,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
5716,Balloon Cup,1721,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
254591,Heroes of Terrinoth,1722,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
172385,Porta Nigra,1723,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
19237,Ca$h 'n Gun$,1724,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
166226,The Staufer Dynasty,1725,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
220133,Endangered,1726,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
57390,Catacombs,1727,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
271088,Ishtar: Gardens of Babylon,1728,36,other,Light set-collection gateway,bridge_cluster,review
180040,Villages of Valeria,1729,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
336929,Land vs Sea,1730,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
216201,Robo Rally,1731,36,other,Light set-collection gateway,bridge_cluster,review
233020,Fireball Island: The Curse of Vul-Kar,1732,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
212516,Keyper,1733,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
300010,Dragomino,1734,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
395623,Harvest,1735,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
264647,Age of Civilization,1736,3,other,Thematic sandbox worker-placement bridge,bridge_cluster,no
204,Stephenson's Rocket,1737,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
878,Wyatt Earp,1738,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
105037,Tournay,1739,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
163413,Murano,1740,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
272453,KeyForge: Age of Ascension,1741,11,other,KeyForge / Catan gateway-franchise cluster,franchise_series,no
200057,Pioneer Days,1742,38,other,Racing / sports / route bridge,bridge_cluster,review
328124,Bot Factory,1743,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
29223,Marrakech,1744,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
53093,Heroes of Normandie,1745,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
371972,Ierusalem: Anno Domini,1746,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
271321,CABO (Second Edition),1747,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
66,Löwenherz,1748,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
159109,XenoShyft: Onslaught,1749,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
272682,Expedition to Newdale,1750,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
282853,Catan: Starfarers,1751,11,other,KeyForge / Catan gateway-franchise cluster,franchise_series,no
811,Rummikub,1752,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
166857,Antike II,1753,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
30618,Eat Poop You Cat,1754,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
283317,The 7th Continent: Classic Edition,1755,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
338460,The Isle of Cats: Explore & Draw,1756,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
215842,EXIT: The Game – The Polar Station,1757,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
389820,Burning Banners,1758,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
63170,1817,1759,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
179572,Dice City,1760,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
2122,Vampire: The Eternal Struggle,1761,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
363183,Tokaido Duo,1762,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
330608,Cryo,1763,6,other,,tiny_fragment,no
22038,Warrior Knights,1764,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
139030,Mascarade,1765,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
39684,Merkator,1766,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
351476,My City: Roll & Build,1767,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
426513,Emberleaf,1768,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
15126,Advanced Squad Leader: Starter Kit #2,1769,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
409693,Flatiron,1770,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
184424,Mega Civilization,1771,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
216091,Unlock!: Escape Adventures – The Formula,1772,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
